,DoY,Hour,Tair,Rg,GPP_uStar_f,PAR,GPP_Sim,LAI_Sim
42805,162.0,18.5,17.7513,80.25,6.1222,165.12345679012347,3.298141914127165,0.0054
42806,162.0,19.0,16.9887,14.1,3.7281,29.012345679012345,0.5794866166877635,0.0054
42825,163.0,4.5,11.4897,53.0,4.5086,109.05349794238684,2.178212105280246,0.0054
42826,163.0,5.0,11.678,128.12,6.3693,263.62139917695475,5.265519526952927,0.0054
42827,163.0,5.5,12.288,216.85,10.931,446.1934156378601,8.91217537792493,0.0054
42828,163.0,6.0,12.7279,315.0,17.011,648.1481481481482,12.94597760685429,0.0054
42829,163.0,6.5,13.6491,409.05,15.005999999999998,841.6666666666667,16.811276635186502,0.0054
42830,163.0,7.0,14.3014,509.89,18.02,1049.156378600823,20.955633403044235,0.0054
42831,163.0,7.5,15.1068,601.91,18.545,1238.4979423868313,24.73750279791005,0.0054
42832,163.0,8.0,15.7192,684.03,16.331,1407.469135802469,28.11249861084616,0.0054
42833,163.0,8.5,16.373,767.55,23.589,1579.320987654321,31.545032102034956,0.0054
42834,163.0,9.0,16.8017,839.39,25.654,1727.1399176954733,34.49753696322991,0.0054
42835,163.0,9.5,17.4325,899.73,26.978,1851.2962962962963,36.97741089592067,0.0054
42836,163.0,10.0,17.864,946.08,22.88,1946.6666666666667,38.88231902950066,0.0054
42837,163.0,10.5,18.798,965.7,25.8,1987.0370370370372,39.688668491870445,0.0054
42838,163.0,11.0,19.208,989.46,24.088,2035.925925925926,40.66516508850174,0.0054
42839,163.0,11.5,19.779,1005.1,26.493,2068.106995884774,41.30794315126746,0.0054
42840,163.0,12.0,20.275,1010.1,25.592,2078.3950617283954,41.51343485931277,0.0054
42841,163.0,12.5,20.285,952.91,30.414,1960.7201646090534,39.163020702690545,0.0054
42842,163.0,13.0,20.341,946.04,25.17,1946.5843621399176,38.880675095836295,0.0054
42843,163.0,13.5,20.95,931.18,24.913,1916.0082304526748,38.26995373952564,0.0054
42844,163.0,14.0,21.042,880.21,23.358,1811.1316872427985,36.1751712677118,0.0054
42845,163.0,14.5,21.085,813.14,24.598000000000003,1673.1275720164608,33.41870549599206,0.0054
42846,163.0,15.0,20.867,737.52,20.511,1517.530864197531,30.31084890351485,0.0054
42847,163.0,15.5,21.323,652.33,18.787,1342.2427983539096,26.809681181838922,0.0054
42848,163.0,16.0,20.884,561.83,17.506,1156.0288065843622,23.090281266218877,0.0054
42849,163.0,16.5,20.837,451.03,14.494000000000002,928.0452674897119,18.536585015934893,0.0054
42850,163.0,17.0,20.404,333.06,13.21,685.3086419753087,13.688213656313938,0.0054
42851,163.0,17.5,20.231,241.91,13.273,497.75720164609055,9.942099818648005,0.0054
42852,163.0,18.0,19.604,108.85,7.0344,223.97119341563786,4.473554484146316,0.0054
42853,163.0,18.5,19.066,73.23,5.1963,150.679012345679,3.0096315560315547,0.0054
42854,163.0,19.0,18.4066,17.0,1.7013,34.97942386831276,0.6986718073540411,0.0054
42873,164.0,4.5,10.4206,16.8,3.1491,34.567901234567906,0.6904521390322289,0.0054
42874,164.0,5.0,10.4294,27.2,3.3238,55.96707818930041,1.1178748917664656,0.0054
42875,164.0,5.5,10.8135,32.02,3.3984,65.88477366255145,1.3159688983221411,0.0054
42876,164.0,6.0,11.2441,50.6,-0.75578,104.11522633744856,2.079576085418499,0.0054
42877,164.0,6.5,11.4414,66.84,4.7959,137.5308641975309,2.7470131531496538,0.0054
42878,164.0,7.0,11.3434,82.99,6.4892,170.76131687242798,3.4107513701359924,0.0054
42879,164.0,7.5,11.3826,100.82,8.8712,207.4485596707819,4.143534801025554,0.0054
42880,164.0,8.0,11.0253,128.52,13.027,264.44444444444446,5.281958863596551,0.0054
42881,164.0,8.5,10.5348,147.56,10.878,303.62139917695475,6.064471287833077,0.0054
42882,164.0,9.0,10.4661,161.54,11.419,332.38683127572017,6.639026103527753,0.0054
42883,164.0,9.5,10.3029,155.66,13.789,320.2880658436214,6.397367854866473,0.0054
42884,164.0,10.0,9.3491,108.57,10.638,223.39506172839506,4.462046948495779,0.0054
42885,164.0,10.5,9.231,90.8,7.9573,186.8312757201646,3.7317294181027605,0.0054
42886,164.0,11.0,9.1175,185.97,13.949000000000002,382.65432098765433,7.643058589037119,0.0054
42887,164.0,11.5,9.3769,158.0,13.094,325.1028806584362,6.493537974231677,0.0054
42888,164.0,12.0,9.8462,166.28,12.805,342.1399176954733,6.833832242754704,0.0054
42889,164.0,12.5,9.7773,192.53,16.342,396.1522633744856,7.91266370999256,0.0054
42890,164.0,13.0,9.2175,130.87,13.9,269.2798353909465,5.378539966377845,0.0054
42891,164.0,13.5,9.0222,197.97,17.933,407.34567901234567,8.136238688345854,0.0054
42892,164.0,14.0,9.004,182.09,15.306,374.6707818930041,7.483597023593961,0.0054
42893,164.0,14.5,9.018,150.65,13.265999999999998,309.9794238683128,6.191465163405076,0.0054
42894,164.0,15.0,9.1082,166.66,13.759,342.9218106995885,6.849449612566147,0.0054
42895,164.0,15.5,9.1814,136.96,11.79,281.8106995884774,5.628828866777028,0.0054
42896,164.0,16.0,9.2357,128.91,13.451,265.24691358024694,5.297987216824085,0.0054
42897,164.0,16.5,9.2729,122.98,10.882,253.04526748971196,5.054274051082352,0.0054
42898,164.0,17.0,9.2041,76.42,3.9653,157.24279835390948,3.1407352657644605,0.0054
42899,164.0,17.5,9.1805,63.0,3.8122,129.62962962962962,2.5891955213708577,0.0054
42900,164.0,18.0,9.1725,34.62,2.4127,71.23456790123457,1.4228245865057,0.0054
42901,164.0,18.5,9.0699,21.3,3.0228,43.827160493827165,0.8753946762730045,0.0054
42922,165.0,5.0,10.9407,19.59,1.6593,40.308641975308646,0.8051165121215098,0.0054
42923,165.0,5.5,11.1236,68.86,3.9903,141.6872427983539,2.830031803199957,0.0054
42924,165.0,6.0,11.3037,116.9,10.278,240.53497942386832,4.804396134099259,0.0054
42925,165.0,6.5,11.5204,172.47,11.82,354.87654320987656,7.088230977314793,0.0054
42926,165.0,7.0,12.0166,317.6,14.015999999999998,653.4979423868314,13.052833295037852,0.0054
42927,165.0,7.5,12.7317,465.24,21.356,957.283950617284,19.120592450199652,0.0054
42928,165.0,8.0,14.075,627.11,25.076,1290.3497942386832,25.773181006458397,0.0054
42929,165.0,8.5,14.5299,440.76,23.016,906.9135802469136,18.114505047609832,0.0054
42930,165.0,9.0,15.1693,519.47,25.487,1068.8683127572017,21.349355515659045,0.0054
42931,165.0,9.5,15.9262,602.64,20.829,1240.0,24.767504587284666,0.0054
42932,165.0,10.0,16.0525,396.2,23.363000000000003,815.2263374485597,16.283162945510064,0.0054
42933,165.0,10.5,17.1741,944.49,28.698,1943.3950617283951,38.81697266634225,0.0054
42934,165.0,11.0,16.706,183.21,18.328,376.97530864197535,7.529627166196111,0.0054
42935,165.0,11.5,16.4074,351.91,19.086,724.0946502057614,14.462917395644743,0.0054
42936,165.0,12.0,16.1172,349.29,19.412,718.7037037037038,14.355239740629003,0.0054
42937,165.0,12.5,16.7786,576.61,27.472,1186.440329218107,23.697714755200803,0.0054
42938,165.0,13.0,16.7701,508.71,34.806,1046.7283950617284,20.907137359945544,0.0054
42939,165.0,13.5,16.7274,536.58,26.058000000000003,1104.0740740740741,22.052548140590083,0.0054
42940,165.0,14.0,16.1258,318.43,16.66,655.2057613168724,13.086944918573371,0.0054
42941,165.0,14.5,15.492,278.31,21.301,572.6543209876544,11.438079453217835,0.0054
42942,165.0,15.0,15.2957,199.19,16.507,409.8559670781893,8.186378665108908,0.0054
42943,165.0,15.5,14.6866,74.15,7.6577,152.57201646090536,3.047442030311891,0.0054
42944,165.0,16.0,14.1628,123.8,10.23,254.73251028806584,5.087974691201781,0.0054
42945,165.0,16.5,13.8895,97.52,7.1942,200.65843621399176,4.007910273715652,0.0054
42946,165.0,17.0,13.8952,86.89,8.4737,178.7860082304527,3.5710349024113315,0.0054
42947,165.0,17.5,13.6743,46.0,6.4403,94.65020576131687,1.890523714016817,0.0054
42948,165.0,18.0,13.8383,28.0,4.09,57.61316872427984,1.1507535650537148,0.0054
42949,165.0,18.5,14.0708,28.9,2.5764,59.465020576131685,1.18774207250187,0.0054
42950,165.0,19.0,14.2272,10.4,1.7806,21.39917695473251,0.4274227527342369,0.0054
42969,166.0,4.5,11.7982,37.48,2.4986,77.11934156378601,1.5403658435076153,0.0054
42970,166.0,5.0,12.44,141.81,5.2555,291.7901234567901,5.828155823580975,0.0054
42971,166.0,5.5,13.627,159.8,6.7306,328.80658436214,6.567514989127988,0.0054
42972,166.0,6.0,14.015,142.0,11.8,292.18106995884773,5.835964508486696,0.0054
42973,166.0,6.5,14.2952,263.1,20.736,541.3580246913581,10.812973677344013,0.0054
42974,166.0,7.0,14.588,313.56,22.012,645.1851851851852,12.886795994937243,0.0054
42975,166.0,7.5,15.729,543.01,27.799,1117.3045267489713,22.316810477136347,0.0054
42976,166.0,8.0,16.651,580.35,28.371,1194.1358024691358,23.85142255281869,0.0054
42977,166.0,8.5,17.5368,680.53,28.228,1400.267489711934,27.968654415214445,0.0054
42978,166.0,9.0,18.892,797.08,30.496,1640.082304526749,32.75866612975054,0.0054
42979,166.0,9.5,19.6943,859.14,27.839,1767.7777777777778,35.30922921000887,0.0054
42980,166.0,10.0,20.371,918.38,24.838,1889.6707818930042,37.743894966929666,0.0054
42981,166.0,10.5,20.36,950.21,27.15,1955.164609053498,39.05205518034608,0.0054
42982,166.0,11.0,20.944000000000003,999.74,26.901,2057.0781893004114,41.087656040242884,0.0054
42983,166.0,11.5,21.7141,980.73,26.192,2017.962962962963,40.306376566254634,0.0054
42984,166.0,12.0,22.1578,1000.2,26.795,2058.024691358025,41.10656127738306,0.0054
42985,166.0,12.5,22.4547,996.35,24.021,2050.1028806584363,40.94833266218817,0.0054
42986,166.0,13.0,22.5999,937.07,28.618,1928.127572016461,38.51202297160302,0.0054
42987,166.0,13.5,22.7832,917.31,23.411,1887.469135802469,37.69991974140797,0.0054
42988,166.0,14.0,22.9892,855.18,21.36,1759.6296296296296,35.14647977723699,0.0054
42989,166.0,14.5,22.9453,590.72,20.062,1215.4732510288068,24.277612355304658,0.0054
42990,166.0,15.0,22.7953,574.53,19.711,1182.1604938271605,23.612230204653955,0.0054
42991,166.0,15.5,22.6898,702.38,21.435,1445.2263374485597,28.866653179372435,0.0054
42992,166.0,16.0,22.2759,510.32,13.358,1050.0411522633744,20.973305689936133,0.0054
42993,166.0,16.5,22.2325,426.13,15.434,876.8106995884774,17.513236309869267,0.0054
42994,166.0,17.0,21.7216,217.48,8.7883,447.4897119341564,8.938067333138639,0.0054
42995,166.0,17.5,21.2688,83.85,6.2093,172.53086419753086,3.446095943919785,0.0054
42996,166.0,18.0,21.0078,61.45,4.6003,126.44032921810701,2.5254930918768137,0.0054
42997,166.0,18.5,20.6424,25.2,0.96218,51.851851851851855,1.0356782085483434,0.0054
43018,167.0,5.0,15.09,11.4,2.1307,23.45679012345679,0.46852109434329814,0.0054
43019,167.0,5.5,15.1554,16.9,2.1634,34.773662551440324,0.6945619731931348,0.0054
43020,167.0,6.0,15.3372,31.92,4.4624,65.67901234567901,1.3118590641612349,0.0054
43021,167.0,6.5,15.4065,33.79,3.1776,69.52674897119341,1.3887129629701793,0.0054
43022,167.0,7.0,15.6578,118.74,6.2171,244.320987654321,4.880017082659932,0.0054
43023,167.0,7.5,16.0093,178.84,11.309,367.9835390946502,7.350027413364512,0.0054
43024,167.0,8.0,16.2874,147.14,13.593,302.7572016460905,6.04720998435727,0.0054
43025,167.0,8.5,16.4384,202.27,15.842,416.19341563786014,8.312961557264819,0.0054
43026,167.0,9.0,16.4584,172.12,17.008,354.1563786008231,7.073846557751621,0.0054
43027,167.0,9.5,16.3524,121.75,10.328,250.51440329218107,5.003723090903206,0.0054
43028,167.0,10.0,16.3249,95.18,7.9331,195.84362139917698,3.9117401543504493,0.0054
43029,167.0,10.5,16.1683,65.1,9.7577,133.9506172839506,2.6755020387498867,0.0054
43030,167.0,11.0,16.1565,104.26,9.7047,214.52674897119343,4.284913096160725,0.0054
43031,167.0,11.5,16.5051,168.7,14.121,347.119341563786,6.933290229448631,0.0054
43032,167.0,12.0,16.6464,149.83,10.845,308.2921810699589,6.157764523285646,0.0054
43033,167.0,12.5,16.833,161.52,13.635,332.3456790123457,6.638204136695572,0.0054
43034,167.0,13.0,16.8745,101.44,8.638,208.72427983539094,4.1690157728231725,0.0054
43035,167.0,13.5,16.8171,81.96,6.5059,168.64197530864197,3.368420078278659,0.0054
43036,167.0,14.0,16.8912,83.31,7.7446,171.41975308641977,3.4239028394508924,0.0054
43037,167.0,14.5,16.9328,114.17,10.812,234.91769547325103,4.692197661506522,0.0054
43038,167.0,15.0,16.8734,44.66,1.7407,91.89300411522633,1.835451936260675,0.0054
43039,167.0,15.5,16.6683,60.32,5.9387,124.11522633744856,2.479051965858574,0.0054
43040,167.0,16.0,16.7551,55.57,5.6949,114.34156378600824,2.283834843215533,0.0054
43041,167.0,16.5,16.9074,62.78,6.2672,129.1769547325103,2.580153886216865,0.0054
43042,167.0,17.0,16.935,43.54,1.7382,89.58847736625515,1.7894217936585266,0.0054
43043,167.0,17.5,17.000999999999998,31.76,1.3437,65.34979423868313,1.3052833295037851,0.0054
43065,168.0,4.5,14.2814,53.28,4.6419,109.62962962962963,2.189719640930783,0.0054
43066,168.0,5.0,14.2508,122.33,10.291,251.70781893004116,5.027560129036462,0.0054
43067,168.0,5.5,14.2173,199.76,15.258,411.02880658436214,8.209804719826074,0.0054
43068,168.0,6.0,14.4943,292.05,11.443,600.925925925926,12.002770666926336,0.0054
43069,168.0,6.5,15.1772,385.51,11.635,793.2304526748972,15.843821673709199,0.0054
43070,168.0,7.0,15.807,478.87,16.097,985.3292181069959,19.680762846331156,0.0054
43071,168.0,7.5,16.5829,570.47,22.203000000000003,1173.80658436214,23.44537093772117,0.0054
43072,168.0,8.0,16.9852,650.95,18.42,1339.4032921810701,26.752965470418417,0.0054
43073,168.0,8.5,17.4676,742.32,26.605,1527.4074074074076,30.508120943238346,0.0054
43074,168.0,9.0,18.0603,821.01,20.331,1689.320987654321,33.74214944445537,0.0054
43075,168.0,9.5,18.4638,869.65,25.033,1789.40329218107,35.741172780320106,0.0054
43076,168.0,10.0,19.0046,944.22,33.963,1942.8395061728397,38.80587611410781,0.0054
43077,168.0,10.5,19.2495,865.76,31.204,1781.3991769547326,35.581300231460865,0.0054
43078,168.0,11.0,19.4676,826.8,30.482,1701.2345679012344,33.980108842371834,0.0054
43079,168.0,11.5,20.253,857.47,39.634,1764.3415637860082,35.240594979521745,0.0054
43080,168.0,12.0,20.696,797.23,34.253,1640.3909465020577,32.764830880991894,0.0054
43081,168.0,12.5,22.816946,887.49,26.338,1826.111111111111,36.47436719462576,0.0054
43082,168.0,13.0,23.396224,834.48,24.843000000000004,1717.0370370370372,34.29574410592943,0.0054
43083,168.0,13.5,23.396224,834.48,24.84,1717.0370370370372,34.29574410592943,0.0054
43084,168.0,14.0,23.873656,697.94,22.805,1436.090534979424,28.684176542628208,0.0054
43085,168.0,14.5,20.853,629.92,26.856,1296.1316872427983,25.888667346379854,0.0054
43086,168.0,15.0,21.015,727.8,27.218000000000004,1497.5308641975307,29.911373023074766,0.0054
43087,168.0,15.5,21.408,615.57,25.692,1266.604938271605,25.29890614428983,0.0054
43088,168.0,16.0,21.328000000000003,421.78,19.161,867.8600823045267,17.33445852386985,0.0054
43089,168.0,16.5,21.1116,322.7,16.336,663.9917695473251,13.262434837244063,0.0054
43090,168.0,17.0,21.1332,295.91,15.577,608.8683127572017,12.161410265537313,0.0054
43091,168.0,17.5,20.919,166.83,12.037,343.27160493827165,6.856436330639688,0.0054
43092,168.0,18.0,20.7617,181.79,11.831,374.0534979423868,7.471267521111242,0.0054
43093,168.0,18.5,20.686,86.39,7.2535,177.75720164609055,3.550485731606801,0.0054
43094,168.0,19.0,20.1568,17.8,0.0628919999999999,36.625514403292186,0.7315504806412901,0.0054
43113,169.0,4.5,16.156,32.1,1.3433,66.0493827160494,1.319256765650866,0.0054
43114,169.0,5.0,15.523,80.0,7.1286,164.6090534979424,3.2878673287248996,0.0054
43115,169.0,5.5,15.709,145.26,11.397,298.88888888888886,5.969945102132235,0.0054
43116,169.0,6.0,15.8564,170.77,14.134,351.3786008230453,7.018363796579389,0.0054
43117,169.0,6.5,15.9582,167.9,13.703,345.4732510288066,6.900411556161383,0.0054
43118,169.0,7.0,16.1345,185.15,15.67,380.9670781893004,7.609357948917689,0.0054
43119,169.0,7.5,16.4074,212.95,17.724,438.1687242798354,8.75189184564959,0.0054
43120,169.0,8.0,16.6733,264.27,18.699,543.7654320987654,10.861058737026612,0.0054
43121,169.0,8.5,17.1168,446.31,21.082,918.3333333333334,18.342600843540122,0.0054
43122,169.0,9.0,18.058,340.61,20.334,700.843621399177,13.99850613546235,0.0054
43123,169.0,9.5,18.0257,297.41,20.106,611.9547325102882,12.223057777950906,0.0054
43124,169.0,10.0,18.1227,280.39,17.968,576.9341563786008,11.523564003764681,0.0054
43125,169.0,10.5,18.341,351.23,21.616,722.6954732510288,14.43497052335058,0.0054
43126,169.0,11.0,18.4875,224.82,18.998,462.5925925925926,9.239729160549148,0.0054
43127,169.0,11.5,18.2237,138.12,12.341,284.1975308641976,5.676502943043539,0.0054
43128,169.0,12.0,17.7506,168.35,14.7,346.3991769547325,6.918905809885461,0.0054
43129,169.0,12.5,17.5211,147.82,12.148,304.156378600823,6.075156856651432,0.0054
43130,169.0,13.0,17.3147,119.27,10.485,245.41152263374485,4.901799203712734,0.0054
43131,169.0,13.5,17.2581,163.11,14.579,335.6172839506173,6.703550499853979,0.0054
43132,169.0,14.0,17.101,90.53,9.1366,186.27572016460906,3.720632865868314,0.0054
43133,169.0,14.5,16.2835,57.61,5.6401,118.53909465020577,2.367675460098018,0.0054
43134,169.0,15.0,16.1328,132.04,11.155,271.6872427983539,5.426625026060446,0.0054
43135,169.0,15.5,16.7547,253.17,19.156,520.9259259259259,10.404867145166033,0.0054
43136,169.0,16.0,17.1354,159.48,14.401,328.14814814814815,6.554363519813087,0.0054
43137,169.0,16.5,17.3521,130.08,11.209,267.65432098765433,5.346072276506686,0.0054
43138,169.0,17.0,17.399,163.22,14.437,335.843621399177,6.708071317430976,0.0054
43139,169.0,17.5,17.4767,84.0,7.9971,172.83950617283952,3.4522606951611445,0.0054
43140,169.0,18.0,17.5593,54.0,5.5925,111.11111111111111,2.219310446889307,0.0054
43141,169.0,18.5,17.4464,26.2,0.7709600000000001,53.90946502057613,1.0767765501574045,0.0054
43142,169.0,19.0,17.2599,11.9,0.15989,24.48559670781893,0.4890702651478288,0.0054
43161,170.0,4.5,17.374000000000002,14.3,2.2592,29.423868312757204,0.5877062850095758,0.0054
43162,170.0,5.0,17.500999999999998,35.8,5.1832,73.66255144032921,1.4713206296043924,0.0054
43163,170.0,5.5,17.504,55.16,9.7018,113.49794238683127,2.266984523155818,0.0054
43164,170.0,6.0,17.392,103.59,7.8265,213.14814814814815,4.257377207282654,0.0054
43165,170.0,6.5,17.74,121.57,10.723,250.1440329218107,4.996325389413575,0.0054
43166,170.0,7.0,17.957,166.85,14.456,343.3127572016461,6.857258297471868,0.0054
43167,170.0,7.5,18.017,221.32,22.439,455.3909465020576,9.095884964917433,0.0054
43168,170.0,8.0,18.475,334.9,24.961,689.0946502057612,13.763834604874608,0.0054
43169,170.0,8.5,19.118,416.6,25.214,857.2016460905351,17.121569114334914,0.0054
43170,170.0,9.0,18.945,299.3,19.948,615.843621399177,12.30073364359203,0.0054
43171,170.0,9.5,19.276,330.29,19.021,679.6090534979425,13.574371250056839,0.0054
43172,170.0,10.0,19.448,310.37,14.513,638.6213991769548,12.755692285204338,0.0054
43173,170.0,10.5,19.731,561.93,34.324,1156.2345679012344,23.09439110037978,0.0054
43174,170.0,11.0,20.501,580.73,32.92,1194.9176954732511,23.867039922630138,0.0054
43175,170.0,11.5,21.088,666.6,35.236,1371.604938271605,27.396154516600227,0.0054
43176,170.0,12.0,21.638,513.76,25.564,1057.119341563786,21.114683985071306,0.0054
43177,170.0,12.5,22.032,806.75,23.838,1659.9794238683128,33.15608709311016,0.0054
43178,170.0,13.0,22.164,559.47,21.649,1151.172839506173,22.993289180021495,0.0054
43179,170.0,13.5,21.9459,515.6,25.038,1060.9053497942386,21.190304933631975,0.0054
43180,170.0,14.0,22.2374,626.03,29.652,1288.1275720164608,25.728794797520607,0.0054
43181,170.0,14.5,22.0203,469.09,23.849,965.2057613168724,19.27882106539454,0.0054
43182,170.0,15.0,22.202,403.33,29.163,829.8971193415638,16.57619412118267,0.0054
43183,170.0,15.5,21.812,250.14,18.194000000000003,514.6913580246913,10.280339170090578,0.0054
43184,170.0,16.0,21.6627,190.82,13.036,392.63374485596705,7.842385545841066,0.0054
43185,170.0,16.5,21.405,164.66,15.493,338.8065843621399,6.7672529293480235,0.0054
43186,170.0,17.0,21.0607,107.08,10.086,220.32921810699588,4.400810419498278,0.0054
43187,170.0,17.5,20.8019,77.6,8.5587,159.67078189300412,3.1892313088631523,0.0054
43188,170.0,18.0,20.6813,69.9,6.345,143.82716049382717,2.872774078473381,0.0054
43189,170.0,18.5,20.3578,32.3,-1.0431,66.46090534979423,1.327476433972678,0.0054
